event_id,event_time,user_id,session_id,page_type,product_id,campaign_id,device,browser,session_duration_seconds
3427,2022-06-26T00:49:06,,session_86466,account,,,mobile,Chrome,165
3428,2020-08-04T07:29:36,,session_54458,product_detail,44,,mobile,Safari,1742
3429,2020-09-12T16:01:21,,session_23940,home,,,desktop,Edge,652
3430,2023-03-30T21:14:47,4345,session_79302,product_detail,1,583,tablet,Firefox,689
3431,2024-01-21T08:24:04,,session_594,account,,,tablet,Firefox,1499
3432,2021-04-14T09:13:48,,session_84162,cart,,,mobile,Firefox,774
3433,2022-04-05T09:22:00,,session_65255,cart,,,desktop,Edge,1039
3434,2030-01-01T00:00:00,4447,session_8899,search,,,tablet,Firefox,1017
3435,2023-07-05T05:35:31,,session_37489,search,,,mobile,Edge,654
3436,2020-02-28T21:23:34,,session_17245,home,,,tablet,Firefox,224
3437,2021-07-01T00:57:22,805,session_26924,home,,,desktop,Samsung Internet,683
3438,2024-06-15T20:19:35,4471,session_25950,checkout,,,desktop,Safari,1530
3439,2021-12-13T14:52:06,946,session_55662,search,,,mobile,Edge,220
3440,2021-06-17T16:35:23,,session_54880,checkout,,,mobile,Firefox,1280
3441,2021-11-16T07:00:15,,session_51292,search,,,mobile,Chrome,-1542
3442,2023-02-24T10:41:17,,session_87218,search,,,desktop,Firefox,142
3443,2022-01-05T08:59:01,,session_91584,home,,,tablet,Safari,257
3444,2024-06-05T16:14:18,726,session_77016,account,,,mobile,Samsung Internet,1511
3445,2024-02-23T01:48:35,2728,session_75558,cart,,,tablet,Safari,1493
3446,2020-10-15T10:31:35,,session_75151,home,,,mobile,Safari,1038
3447,2020-04-08T07:19:51,,session_64635,search,,,tablet,Firefox,598
3448,2022-03-19T01:30:56,,session_42822,cart,,,desktop,Edge,1291
3449,2021-12-22T22:47:40,4638,session_59294,account,,,desktop,Edge,258
3450,2021-05-14T22:22:56,,session_46698,search,,,mobile,Samsung Internet,727
3451,2024-01-24T01:05:15,4728,session_15179,search,,,desktop,Safari,199
3452,2021-02-01T07:45:41,,session_58653,product_detail,26,,mobile,Firefox,1162
3453,2020-12-10T08:03:32,3303,session_88724,home,,,mobile,Samsung Internet,1676
3454,2024-05-05T15:01:44,1829,session_32054,checkout,,,mobile,Safari,145
3455,2021-03-30T00:03:13,,session_93111,checkout,,,tablet,Edge,236
3456,2023-01-14T06:58:03,,session_81115,home,,,mobile,Edge,1726
3457,2021-12-07T23:11:21,,session_9041,home,,,tablet,Chrome,414
3458,2021-06-25T13:18:06,,session_38202,search,,,desktop,Samsung Internet,1651
3459,2020-07-05T13:41:58,,session_40329,product_detail,51,,tablet,Firefox,1284
3460,2021-07-28T10:54:45,,session_54738,search,,,mobile,Edge,349
3461,2024-06-05T03:36:10,,session_99582,account,,,desktop,Firefox,1188
3462,2021-05-28T12:36:14,,session_30573,checkout,,,mobile,Firefox,97
3463,2021-04-05T22:22:58,,session_29648,checkout,,,tablet,Firefox,387
3464,2024-12-30T07:36:43,903,session_45086,product_detail,26,801,tablet,Edge,1149
3465,2023-08-27T18:49:32,4644,session_26779,checkout,,,mobile,Safari,1174
3466,2020-03-04T11:02:21,,session_49341,product_detail,39,722,desktop,Edge,1738
3467,2024-12-19T22:48:46,,session_29661,checkout,,,tablet,Edge,1571
3468,2024-05-04T09:52:27,,session_52174,checkout,,,,,1582
3469,2021-12-12T00:35:17,,session_83801,checkout,,,,,424
3470,2020-10-04T11:50:53,,session_25043,checkout,,,tablet,Firefox,1638
3471,2022-12-28T20:46:21,551,session_61643,search,,,tablet,Firefox,415
3472,2024-05-01T12:36:09,,session_1518,home,,,,,1046
3473,2024-10-22T09:35:57,,session_44371,search,,,tablet,Firefox,1048
3474,2022-11-21T17:45:03,,session_53009,checkout,,,tablet,Chrome,1764
3475,2022-04-15T05:32:25,2677,session_38290,cart,,,desktop,Samsung Internet,1340
3476,2020-08-30T05:24:42,,session_87955,account,,,desktop,Firefox,371
3477,2020-03-16T04:31:34,,session_9532,account,,,mobile,Samsung Internet,1238
3478,2020-05-05T19:59:27,,session_45232,product_detail,31,,tablet,Samsung Internet,796
3479,2024-04-02T21:52:22,3119,session_9919,home,,,mobile,Samsung Internet,1565
3480,2024-04-08T01:27:24,2570,session_74739,home,,,desktop,Samsung Internet,1478
3481,2023-09-22T20:29:17,1931,session_4333,search,,,tablet,Safari,715
3482,2022-12-02T11:37:03,2976,session_97129,search,,,,,302
3483,2020-05-14T13:49:51,,session_24298,account,,,mobile,Safari,1009
3484,2021-12-11T00:37:30,,session_89224,home,,,mobile,Samsung Internet,1706
3485,2030-01-01T00:00:00,1393,session_30972,cart,,,mobile,Safari,1596
3486,2024-04-28T17:54:40,1485,session_98465,category,,,desktop,Edge,1670
3487,2030-01-01T00:00:00,,session_95960,account,,,mobile,Safari,213
3488,2024-09-17T10:33:26,,session_20168,cart,,,desktop,Chrome,1467
3489,2024-02-23T01:03:53,3719,session_61409,checkout,,,tablet,Safari,695
3490,2024-05-15T05:11:28,,session_33797,category,,,tablet,Firefox,1557
3491,2022-12-31T07:21:40,3085,session_94432,home,,,desktop,Chrome,298
3492,2022-05-09T02:49:47,,session_22063,cart,,,tablet,Edge,342
3493,2023-05-14T06:49:51,,session_64795,category,,,tablet,Firefox,1265
3494,2024-12-19T03:06:53,3282,session_26993,home,,,tablet,Chrome,1181
3495,2024-07-10T18:01:01,416,session_31369,cart,,,desktop,Edge,659
3496,2022-07-22T02:10:37,,session_21375,search,,,mobile,Chrome,1420
3497,2021-01-05T19:29:56,,session_61891,checkout,,,desktop,Chrome,286
3498,2020-12-01T07:45:06,,session_22006,home,,,tablet,Edge,599
3499,2021-11-16T06:51:12,4399,session_59839,category,,,tablet,Chrome,532
3500,2021-06-10T19:40:57,,session_71146,category,,,,,1595
3501,2021-05-13T18:21:04,,session_46135,search,,,mobile,Edge,721
3502,2021-11-30T16:07:10,1492,session_64542,product_detail,33,,tablet,Edge,742
3503,2024-09-10T17:24:22,1298,session_46637,account,,,desktop,Safari,1430
3504,2023-11-05T09:08:30,1205,session_20620,checkout,,,desktop,Safari,1645
3505,2021-04-09T02:24:01,,session_13366,search,,,mobile,Chrome,1779
3506,2030-01-01T00:00:00,,session_71335,product_detail,63,,tablet,Firefox,1355
3507,2021-07-22T09:16:45,,session_97332,product_detail,2,,mobile,Safari,1308
3508,2021-03-07T11:21:42,,session_85117,account,,,desktop,Samsung Internet,1207
3509,2024-01-26T10:43:10,144,session_49382,product_detail,43,,mobile,Edge,199
3510,2022-10-21T08:51:13,,session_76788,search,,,desktop,Safari,1347
3511,2022-03-15T15:08:51,,session_31521,search,,,tablet,Samsung Internet,1723
3512,2023-09-01T17:05:17,4120,session_95578,account,,,mobile,Firefox,274
3513,2023-05-24T16:29:39,1762,session_97190,cart,,,tablet,Chrome,936
3514,2022-08-20T02:48:03,3651,session_80822,home,,,desktop,Safari,89
3515,2023-08-05T21:20:22,2846,session_69870,product_detail,55,1417,desktop,Edge,1655
3516,2022-03-31T23:02:51,,session_82103,cart,,,desktop,Edge,1216
3517,2020-04-30T06:55:16,,session_89901,checkout,,,tablet,Edge,87
3518,2024-09-17T13:56:29,3458,session_35728,search,,,mobile,Samsung Internet,1229
3519,2023-12-03T11:27:21,3996,session_15728,checkout,,,tablet,Firefox,1170
3520,2021-09-01T01:29:02,,session_74764,home,,,desktop,Samsung Internet,1078
3521,2021-05-05T16:45:32,,session_50765,account,,,tablet,Chrome,1353
3522,2030-01-01T00:00:00,1763,session_76225,category,,,desktop,Samsung Internet,1756
3523,2022-01-27T05:28:10,,session_88982,checkout,,,desktop,Samsung Internet,572
3524,2020-02-15T16:42:58,,session_96202,account,,,mobile,Firefox,280
3525,2024-04-14T00:17:49,,session_57992,account,,,tablet,Chrome,223
3526,2020-07-31T01:32:42,,session_27184,category,,,mobile,Safari,1270
3527,2020-10-21T07:54:38,,session_54981,home,,,desktop,Samsung Internet,411
3528,2020-01-29T04:32:30,,session_65468,account,,,desktop,Safari,1479
3529,2023-03-11T16:51:49,,session_16973,category,,,tablet,Samsung Internet,1448
3530,2020-03-15T05:42:50,,session_62341,checkout,,,tablet,Samsung Internet,-448
3531,2022-09-14T18:45:08,1048,session_3873,category,,,mobile,Edge,560
3532,2023-07-07T05:39:37,,session_40950,checkout,,,mobile,Edge,892
3533,2021-03-22T19:48:30,,session_39633,product_detail,46,,desktop,Safari,280
3534,2020-03-18T06:56:49,,session_16538,cart,,,desktop,Samsung Internet,184
3535,2022-05-21T00:51:23,,session_30387,checkout,,,mobile,Firefox,1287
3536,2021-12-10T00:25:34,,session_77733,checkout,,,,,1297
3537,2024-06-06T08:45:52,3861,session_61300,category,,,desktop,Edge,1414
3538,2022-11-03T20:40:09,,session_39466,search,,,tablet,Firefox,1699
3539,2023-06-04T23:15:35,,session_6580,search,,,mobile,Safari,762
3540,2022-07-04T17:50:03,2311,session_45678,product_detail,53,,desktop,Edge,287
3541,2021-01-12T11:48:57,,session_88208,home,,,mobile,Safari,60
3542,2020-01-02T17:41:40,,session_97914,home,,,mobile,Chrome,595
3543,2020-06-17T22:48:26,,session_53549,product_detail,7,,tablet,Safari,1555
3544,2020-01-25T14:27:21,,session_89213,home,,,mobile,Edge,460
3545,2022-02-10T16:46:11,,session_41134,category,,,mobile,Safari,155
3546,2022-08-18T11:07:00,2769,session_26726,checkout,,,desktop,Firefox,1197
3547,2021-07-28T12:40:47,3207,session_44038,search,,,mobile,Firefox,382
3548,2020-03-05T17:08:35,,session_47071,account,,,desktop,Safari,918
3549,2024-03-31T14:57:51,544,session_62816,home,,,desktop,Chrome,383
3550,2024-12-14T14:21:31,,session_36748,home,,,tablet,Chrome,1064
3551,2023-05-05T05:11:47,4547,session_2238,checkout,,,tablet,Firefox,1291
3552,2023-08-26T16:53:07,865,session_39026,checkout,,,,,1757
3553,2023-06-10T13:48:06,,session_26900,category,,,desktop,Chrome,785
3554,2024-09-06T13:49:06,,session_10915,product_detail,47,,desktop,Chrome,1319
3555,2022-03-14T12:31:05,,session_49417,account,,,desktop,Chrome,1181
3556,2022-11-17T07:52:26,,session_93489,product_detail,3,,,,1294
3557,2022-11-15T12:37:31,2043,session_20524,account,,,tablet,Firefox,99
3558,2024-07-19T14:30:04,,session_26292,checkout,,,tablet,Safari,1206
3559,2030-01-01T00:00:00,2034,session_84402,home,,,desktop,Edge,1418
3560,2021-08-21T00:00:04,,session_94411,home,,,desktop,Safari,299
3561,2021-06-27T12:30:32,,session_19002,cart,,,tablet,Chrome,1736
3562,2023-03-26T04:14:14,,session_90530,cart,,,tablet,Firefox,1759
3563,2020-10-13T07:17:31,,session_5050,cart,,,tablet,Chrome,1507
3564,2024-01-15T14:21:08,3974,session_1857,checkout,,,desktop,Chrome,1015
3565,2023-03-31T21:18:32,,session_53796,category,,,desktop,Samsung Internet,1223
3566,2021-01-23T10:04:42,,session_87665,product_detail,28,,desktop,Edge,879
3567,2024-10-11T16:45:03,456,session_72229,cart,,,tablet,Samsung Internet,198
3568,2023-04-06T23:42:20,1313,session_35105,cart,,,tablet,Edge,535
3569,2022-01-04T03:59:58,,session_83937,account,,,desktop,Firefox,1643
3570,2023-12-08T12:31:33,1489,session_75979,account,,,tablet,Firefox,433
3571,2023-01-22T10:01:05,421,session_75800,search,,,mobile,Chrome,1721
3572,2021-10-19T14:31:18,,session_51365,account,,,tablet,Chrome,589
3573,2021-01-09T21:00:12,,session_56511,product_detail,60,1174,mobile,Safari,1418
3574,2022-12-17T13:24:25,1467,session_56641,account,,,mobile,Samsung Internet,1155
3575,2024-01-13T10:05:39,2078,session_91226,product_detail,29,426,desktop,Samsung Internet,1439
3576,2020-05-15T21:45:18,,session_46265,category,,,desktop,Samsung Internet,635
3577,2024-06-15T18:18:04,,session_91721,checkout,,,tablet,Safari,1314
3578,2023-12-08T14:54:52,4413,session_4129,checkout,,,mobile,Samsung Internet,143
3579,2023-07-12T14:21:08,4222,session_69622,home,,,tablet,Firefox,1650
3580,2020-12-29T23:11:08,,session_27273,product_detail,47,,tablet,Chrome,1348
3581,2022-04-01T20:15:34,862,session_56286,checkout,,,tablet,Chrome,423
3582,2022-08-26T14:19:56,4718,session_42195,cart,,,tablet,Edge,1765
3583,2022-12-17T04:02:40,2411,session_29960,home,,,,,1566
3584,2020-07-10T16:47:26,,session_82077,category,,,desktop,Edge,603
3585,2021-10-12T23:00:22,,session_27638,home,,,desktop,Edge,1434
3586,2024-07-11T16:00:20,2547,session_20372,account,,,desktop,Safari,197
3587,2024-03-24T11:36:39,3143,session_67542,account,,,,,1539
3588,2022-01-20T02:03:50,,session_88419,search,,,tablet,Edge,1710
3589,2024-06-22T10:13:53,3802,session_99146,search,,,desktop,Safari,528
3590,2021-04-18T13:45:02,,session_70090,search,,,tablet,Chrome,1726
3591,2023-03-19T12:59:00,,session_38505,category,,,mobile,Samsung Internet,1632
3592,2020-11-25T18:08:28,,session_61559,account,,,mobile,Chrome,136
3593,2024-11-29T05:27:23,2423,session_94337,product_detail,47,,mobile,Edge,640
3594,2020-08-25T15:12:26,,session_5691,category,,,,,178
3595,2024-07-23T05:38:46,3012,session_65451,account,,,tablet,Chrome,505
3596,2023-09-20T06:36:27,,session_63211,account,,,,,1424
3597,2022-07-11T13:14:52,,session_48414,home,,,tablet,Edge,274
3598,2020-02-12T06:02:03,,session_81605,home,,,mobile,Chrome,192
3599,2020-05-01T02:32:20,,session_80040,cart,,,desktop,Edge,880
3600,2022-07-27T01:11:44,,session_22256,category,,,tablet,Firefox,1274
3601,2024-06-16T16:07:42,765,session_74853,checkout,,,desktop,Chrome,492
3602,2020-08-13T07:40:26,,session_6433,checkout,,,tablet,Samsung Internet,935
3603,2021-04-01T01:51:13,,session_80383,cart,,,mobile,Samsung Internet,789
3604,2024-02-19T10:36:40,,session_63141,cart,,,tablet,Edge,163
3605,2024-11-18T03:48:14,3916,session_86948,cart,,,tablet,Chrome,1116
3606,2021-09-28T22:38:34,,session_73078,search,,,tablet,Safari,1266
3607,2020-05-22T17:59:53,,session_36022,home,,,tablet,Edge,1349
3608,2020-12-18T14:20:15,,session_3875,checkout,,,tablet,Safari,855
3609,2022-03-29T08:42:12,,session_11040,checkout,,,desktop,Safari,879
3610,2020-07-18T09:14:54,,session_39749,search,,,desktop,Safari,1713
3611,2024-05-10T09:34:23,,session_81601,category,,,mobile,Safari,1624
3612,2023-05-25T08:57:17,,session_66259,category,,,mobile,Firefox,1532
3613,2020-08-30T07:10:02,,session_87220,category,,,mobile,Edge,1775
3614,2024-12-20T13:29:22,,session_691,checkout,,,mobile,Chrome,288
3615,2020-02-14T10:05:45,,session_17647,category,,,tablet,Chrome,184
3616,2023-07-24T10:58:45,,session_47873,home,,,tablet,Samsung Internet,1629
3617,2020-08-22T13:17:44,,session_98873,cart,,,tablet,Firefox,1012
3618,2021-08-02T23:31:02,,session_47000,home,,,tablet,Chrome,1290
3619,2021-12-06T03:56:57,,session_55288,home,,,tablet,Safari,898
3620,2021-11-01T19:01:52,,session_45252,search,,,tablet,Edge,186
3621,2023-11-19T12:15:19,771,session_3444,checkout,,,desktop,Samsung Internet,1109
3622,2022-11-10T15:23:07,3809,session_81129,account,,,tablet,Edge,1489
3623,2022-09-07T06:55:01,,session_51872,product_detail,28,,mobile,Chrome,550
3624,2021-10-27T12:46:36,,session_1124,home,,,mobile,Samsung Internet,479
3625,2021-11-27T00:47:10,,session_19902,cart,,,desktop,Firefox,460
3626,2020-05-06T05:17:55,,session_42244,cart,,,mobile,Firefox,1356
3627,2022-03-08T18:13:10,,session_75437,product_detail,8,,desktop,Samsung Internet,491
3628,2023-10-14T10:01:00,,session_86015,cart,,,tablet,Chrome,381
3629,2021-01-05T08:43:03,,session_66343,home,,,mobile,Safari,1211
3630,2021-12-25T04:58:03,,session_45013,category,,,desktop,Firefox,141
3631,2024-09-13T23:40:28,,session_86408,home,,,mobile,Chrome,1192
3632,2022-03-05T07:45:24,,session_4293,search,,,,,868
3633,2024-12-20T09:47:28,4312,session_71926,home,,,desktop,Safari,1124
3634,2022-12-01T07:34:15,2360,session_98953,search,,,desktop,Edge,391
3635,2022-01-22T10:12:19,,session_75884,category,,,desktop,Edge,1662
3636,2030-01-01T00:00:00,,session_31452,search,,,tablet,Firefox,-1770
3637,2023-04-17T12:23:17,4586,session_10653,home,,,tablet,Firefox,1748
3638,2021-03-01T17:18:24,,session_52468,category,,,tablet,Safari,1394
3639,2024-05-19T02:23:01,1888,session_13210,cart,,,tablet,Samsung Internet,1062
3640,2024-06-28T22:25:23,2264,session_99399,account,,,tablet,Safari,163
3641,2020-09-09T05:08:12,,session_95367,checkout,,,mobile,Chrome,1207
3642,2022-05-08T00:31:58,,session_16461,account,,,tablet,Samsung Internet,976
3643,2020-09-03T14:04:40,,session_59554,account,,,tablet,Firefox,296
3644,2020-09-22T10:22:03,,session_25106,checkout,,,desktop,Chrome,1320
3645,2021-01-31T07:24:52,,session_79677,account,,,tablet,Samsung Internet,660
3646,2024-05-21T00:55:08,,session_87564,product_detail,32,193,tablet,Edge,1724
3647,2024-03-15T00:07:57,,session_83772,account,,,tablet,Firefox,1454
3648,2023-08-06T08:46:53,,session_61815,cart,,,tablet,Samsung Internet,650
3649,2022-11-06T23:49:03,2916,session_959,home,,,tablet,Edge,271
3650,2022-08-15T23:53:23,1458,session_40742,checkout,,,desktop,Samsung Internet,552
3651,2021-12-28T16:58:55,,session_82063,home,,,desktop,Samsung Internet,1390
3652,2022-03-03T13:30:43,955,session_96817,search,,,mobile,Firefox,1082
3653,2023-08-19T09:26:26,2744,session_34598,search,,,desktop,Samsung Internet,625
3654,2024-12-27T11:39:57,2939,session_80714,search,,,mobile,Edge,1143
3655,2023-08-15T13:57:28,,session_8440,cart,,,desktop,Safari,1329
3656,2020-09-02T08:35:29,,session_47650,home,,,desktop,Edge,1343
3657,2021-12-15T02:20:26,,session_95532,cart,,,tablet,Firefox,1329
3658,2020-10-20T12:04:52,,session_501,cart,,,mobile,Safari,1313
3659,2021-10-27T16:16:56,,session_47062,category,,,desktop,Firefox,133
3660,2021-07-20T05:47:23,,session_82210,account,,,desktop,Samsung Internet,409
3661,2021-07-23T22:03:35,,session_81143,account,,,mobile,Firefox,1234
3662,2023-03-06T08:43:19,1006,session_12081,search,,,mobile,Samsung Internet,700
3663,2022-07-25T04:13:13,,session_49380,search,,,mobile,Chrome,1453
3664,2020-07-30T00:32:09,,session_62471,cart,,,desktop,Edge,766
3665,2024-11-18T16:08:10,2754,session_56863,search,,,tablet,Edge,636
3666,2023-07-19T14:48:51,499,session_29406,product_detail,22,,mobile,Samsung Internet,316
3667,2022-10-22T06:00:58,,session_98960,cart,,,mobile,Edge,566
3668,2023-07-25T11:16:27,967,session_44629,account,,,tablet,Samsung Internet,282
3669,2030-01-01T00:00:00,,session_57538,product_detail,60,,mobile,Samsung Internet,1232
3670,2024-06-28T19:47:50,,session_67504,cart,,,tablet,Firefox,1618
3671,2020-02-19T22:20:32,,session_3201,checkout,,,tablet,Safari,78
3672,2020-04-19T08:41:32,,session_23522,home,,,desktop,Chrome,1618
3673,2024-05-13T07:58:51,4321,session_9545,search,,,tablet,Samsung Internet,1595
3674,2022-01-20T10:58:45,1515,session_5549,checkout,,,mobile,Safari,858
3675,2021-11-26T20:11:05,,session_47430,checkout,,,mobile,Samsung Internet,1621
3676,2020-06-16T12:28:01,,session_79876,home,,,desktop,Chrome,1054
3677,2020-08-28T14:40:04,,session_38669,search,,,tablet,Firefox,1237
3678,2021-07-22T23:39:51,1111,session_73938,product_detail,28,561,tablet,Safari,1173
3679,2024-04-20T12:26:56,4694,session_6556,category,,,desktop,Chrome,1410
3680,2021-07-09T03:22:10,,session_56493,product_detail,30,,mobile,Edge,984
3681,2023-05-15T05:02:05,4660,session_92825,checkout,,,mobile,Edge,1501
3682,2022-04-20T04:43:37,,session_18782,account,,,desktop,Chrome,149
3683,2022-03-17T01:13:07,,session_53169,product_detail,46,,mobile,Edge,319
3684,2021-06-28T15:34:22,,session_53322,checkout,,,mobile,Edge,875
3685,2022-11-09T04:28:04,,session_74716,cart,,,desktop,Safari,390
3686,2021-07-04T13:40:31,,session_50711,checkout,,,tablet,Firefox,1212
3687,2023-07-27T01:19:28,,session_24759,checkout,,,desktop,Firefox,921
3688,2021-11-04T05:15:00,,session_7311,search,,,mobile,Firefox,176
3689,2021-01-30T06:32:43,,session_84461,product_detail,5,,mobile,Safari,327
