campaign_id,campaign_name,campaign_type,platform,product_id,start_date,end_date,budget,actual_spend,impressions,clicks,created_at
575,Social Media - LinkedIn - Jul2022,Social Media,LinkedIn,51,2022-07-05,2022-08-22,40190,29094.45,5047332,135874,2022-06-24T00:00:00
576,Social Media - LinkedIn - Jul2022,Social Media,LinkedIn,2,2022-07-05,2022-08-22,40190,29094.45,5047332,135874,2022-07-01T00:00:00
577,Social Media - LinkedIn - Jul2022,Social Media,LinkedIn,18,2022-07-05,2022-08-22,40190,29094.45,5047332,135874,2022-06-30T00:00:00
578,Search - TikTok - Apr2022,Search,TikTok,53,2022-04-25,2022-05-29,70805,77435.97,37361860,2445757,2022-04-18T00:00:00
579,Search - TikTok - Apr2022,Search,TikTok,13,2022-04-25,2022-05-29,70805,77435.97,37361860,2445757,2022-04-12T00:00:00
580,Search - TikTok - Apr2022,Search,TikTok,63,2022-04-25,2022-05-29,70805,77435.97,37361860,2445757,2022-04-13T00:00:00
581,Search - TikTok - Apr2022,Search,TikTok,55,2022-04-25,2022-05-29,70805,77435.97,37361860,2445757,2022-04-17T00:00:00
582,Search - TikTok - Apr2022,Search,TikTok,11,2022-04-25,2022-05-29,70805,77435.97,37361860,2445757,2022-04-22T00:00:00
583,Video - Twitter - Feb2023,Video,Twitter,1,2023-02-21,2023-05-22,19942,17721.58,1176729,41086,2023-02-15T00:00:00
584,Video - Twitter - Feb2023,Video,Twitter,12,2023-02-21,2023-05-22,19942,17721.58,1176729,41086,2023-02-13T00:00:00
585,Video - Twitter - Feb2023,Video,Twitter,42,2023-02-21,2023-05-22,19942,17721.58,1176729,41086,2023-02-12T00:00:00
586,Video - Twitter - Feb2023,Video,Twitter,41,2023-02-21,2023-05-22,19942,17721.58,1176729,41086,2023-02-19T00:00:00
587,Video - YouTube - Jun2023,Video,YouTube,20,2023-06-09,2023-07-06,115108,131046.24,51829259,2805169,2023-06-04T00:00:00
588,Video - YouTube - Jun2023,Video,YouTube,41,2023-06-09,2023-07-06,115108,131046.24,51829259,2805169,2023-06-01T00:00:00
589,Video - YouTube - Jun2023,Video,YouTube,23,2023-06-09,2023-07-06,115108,131046.24,51829259,2805169,2023-06-03T00:00:00
590,Video - YouTube - Jun2023,Video,YouTube,59,2023-06-09,2023-07-06,115108,131046.24,51829259,2805169,2023-05-31T00:00:00
591,Video - YouTube - Jun2023,Video,YouTube,2,2023-06-09,2023-07-06,115108,131046.24,51829259,2805169,2023-06-03T00:00:00
592,Social Media - TikTok - Sep2024,Social Media,TikTok,32,2024-09-13,2024-09-27,41850,44356.44,5014738,176864,2024-09-09T00:00:00
593,Social Media - TikTok - Sep2024,Social Media,TikTok,3,2024-09-13,2024-09-27,41850,44356.44,5014738,176864,2024-09-11T00:00:00
594,Video - YouTube - Aug2024,Video,YouTube,21,2024-08-12,2024-08-31,42157,41002.24,15484407,775509,2024-07-29T00:00:00
595,Video - YouTube - Aug2024,Video,YouTube,40,2024-08-12,2024-08-31,42157,41002.24,15484407,775509,2024-08-07T00:00:00
596,Social Media - LinkedIn - Jul2020,Social Media,LinkedIn,51,2020-07-13,2020-10-09,32486,36741.82,11511429,265706,2020-07-07T00:00:00
597,Social Media - TikTok - May2021,Social Media,TikTok,50,2021-05-11,2021-07-20,32235,38573.68,6761971,373133,2021-05-05T00:00:00
598,Social Media - TikTok - May2021,Social Media,TikTok,22,2021-05-11,2021-07-20,32235,38573.68,6761971,373133,2021-04-28T00:00:00
599,Social Media - TikTok - May2021,Social Media,TikTok,24,2021-05-11,2021-07-20,32235,38573.68,6761971,373133,2021-05-06T00:00:00
600,Social Media - TikTok - May2021,Social Media,TikTok,28,2021-05-11,2021-07-20,32235,38573.68,6761971,373133,2021-04-29T00:00:00
601,Social Media - TikTok - May2021,Social Media,TikTok,13,2021-05-11,2021-07-20,32235,38573.68,6761971,373133,2021-04-29T00:00:00
602,Display - YouTube - Jun2021,Display,YouTube,43,2021-06-13,2021-07-31,25954,30700.05,-3961990,158312,2021-06-08T00:00:00
603,Influencer - Twitter - Jun2024,Influencer,Twitter,11,2024-06-09,2024-09-07,78313,87972.01,27082507,890655,2024-06-02T00:00:00
604,Influencer - Twitter - Jun2024,Influencer,Twitter,1,2024-06-09,2024-09-07,78313,87972.01,27082507,890655,2024-05-26T00:00:00
605,Influencer - Twitter - Jun2024,Influencer,Twitter,9,2024-06-09,2024-09-07,78313,87972.01,27082507,890655,2024-05-27T00:00:00
606,Influencer - Twitter - Jun2024,Influencer,Twitter,17,2024-06-09,2024-09-07,78313,87972.01,27082507,890655,2024-05-27T00:00:00
607,Influencer - Twitter - Jun2024,Influencer,Twitter,55,2024-06-09,2024-09-07,78313,87972.01,27082507,890655,2024-06-07T00:00:00
608,Video - LinkedIn - Jul2024,Video,LinkedIn,54,2024-07-27,2024-08-24,91303,68785.38,23708703,741876,2024-07-25T00:00:00
609,Video - LinkedIn - Jul2024,Video,LinkedIn,8,2024-07-27,2024-08-24,91303,68785.38,23708703,741876,2024-07-15T00:00:00
610,Video - LinkedIn - Jul2024,Video,LinkedIn,29,2024-07-27,2024-08-24,91303,68785.38,23708703,741876,2024-07-15T00:00:00
611,Video - LinkedIn - Jul2024,Video,LinkedIn,17,2024-07-27,2024-08-24,91303,68785.38,23708703,741876,2024-07-19T00:00:00
612,Video - LinkedIn - Jul2024,Video,LinkedIn,31,2024-07-27,2024-08-24,91303,68785.38,23708703,741876,2024-07-19T00:00:00
613,Display - LinkedIn - Nov2022,Display,LinkedIn,26,2022-11-03,2022-12-21,26276,18485.25,7184042,511933,2022-10-27T00:00:00
614,Display - LinkedIn - Nov2022,Display,LinkedIn,39,2022-11-03,2022-12-21,26276,18485.25,7184042,511933,2022-10-22T00:00:00
615,Display - LinkedIn - Nov2022,Display,LinkedIn,62,2022-11-03,2022-12-21,26276,18485.25,7184042,511933,2022-10-22T00:00:00
616,Influencer - Instagram - May2023,Influencer,Instagram,49,2023-05-24,2023-07-26,55061,63091.75,31257101,1238875,2023-05-22T00:00:00
617,Influencer - Instagram - May2023,Influencer,Instagram,20,2023-05-24,2023-07-26,55061,63091.75,31257101,1238875,2023-05-11T00:00:00
618,Influencer - Instagram - May2023,Influencer,Instagram,57,2023-05-24,2023-07-26,55061,63091.75,31257101,1238875,2023-05-12T00:00:00
619,Search - Twitter - Jan2022,Search,Twitter,6,2022-01-08,2022-02-22,27258,24293.03,6444736,161147,2022-01-07T00:00:00
620,Search - Twitter - Jan2022,Search,Twitter,32,2022-01-08,2022-02-22,27258,24293.03,6444736,161147,2022-01-06T00:00:00
621,Search - Twitter - Jan2022,Search,Twitter,31,2022-01-08,2022-02-22,27258,24293.03,6444736,161147,2021-12-28T00:00:00
622,Search - Twitter - Jan2022,Search,Twitter,3,2022-01-08,2022-02-22,27258,24293.03,6444736,161147,2021-12-27T00:00:00
623,Search - Twitter - Jan2022,Search,Twitter,56,2022-01-08,2022-02-22,27258,24293.03,6444736,161147,2022-01-03T00:00:00
624,Social Media - LinkedIn - Sep2020,Social Media,LinkedIn,42,2020-09-16,2020-11-25,49569,59137.54,27293395,592762,2020-09-08T00:00:00
625,Social Media - LinkedIn - Dec2023,Social Media,LinkedIn,9,2023-12-22,2024-01-02,22214,17130.84,3845093,111398,2023-12-16T00:00:00
626,Social Media - LinkedIn - Dec2023,Social Media,LinkedIn,52,2023-12-22,2024-01-02,22214,17130.84,3845093,111398,2023-12-14T00:00:00
627,Social Media - LinkedIn - Dec2023,Social Media,LinkedIn,10,2023-12-22,2024-01-02,22214,17130.84,3845093,111398,2023-12-12T00:00:00
628,Social Media - LinkedIn - Dec2023,Social Media,LinkedIn,48,2023-12-22,2024-01-02,22214,17130.84,3845093,111398,2023-12-14T00:00:00
629,Social Media - LinkedIn - Aug2024,Social Media,LinkedIn,40,2024-08-29,2024-09-18,4849,5324.92,1491949,71889,2024-08-21T00:00:00
630,Email - Instagram - Jan2020,Email,Instagram,11,2020-01-22,2020-02-04,4795,4760.01,555848,8250,2020-01-12T00:00:00
631,Email - Instagram - Jan2020,Email,Instagram,55,2020-01-22,2020-02-04,4795,4760.01,555848,8250,2020-01-11T00:00:00
632,Influencer - Google - Aug2022,Influencer,Google,2,2022-08-03,2022-09-14,9411,9582.51,4090559,174786,2022-07-29T00:00:00
633,Influencer - Google - Aug2022,Influencer,Google,38,2022-08-03,2022-09-14,9411,9582.51,4090559,174786,2022-07-23T00:00:00
634,Influencer - Google - Aug2022,Influencer,Google,14,2022-08-03,2022-09-14,9411,9582.51,4090559,174786,2022-07-28T00:00:00
635,Search - Instagram - Aug2020,Search,Instagram,50,2020-08-22,2020-10-19,48491,43405.84,7962342,443006,2020-08-21T00:00:00
636,Search - Instagram - Aug2020,Search,Instagram,14,2020-08-22,2020-10-19,48491,43405.84,7962342,443006,2020-08-19T00:00:00
637,Search - Instagram - Aug2020,Search,Instagram,49,2020-08-22,2020-10-19,48491,43405.84,7962342,443006,2020-08-19T00:00:00
638,Search - Instagram - Aug2020,Search,Instagram,55,2020-08-22,2020-10-19,48491,43405.84,7962342,443006,2020-08-18T00:00:00
639,Video - YouTube - Jun2023,Video,YouTube,45,2023-06-30,2023-08-14,100424,119455.24,35446205,2496859,2023-06-17T00:00:00
640,Video - YouTube - Jun2023,Video,YouTube,35,2023-06-30,2023-08-14,100424,119455.24,35446205,2496859,2023-06-22T00:00:00
641,Video - YouTube - Jun2023,Video,YouTube,39,2023-06-30,2023-08-14,100424,119455.24,35446205,2496859,2023-06-23T00:00:00
642,Video - TikTok - Nov2023,Video,TikTok,16,2023-11-12,2024-02-08,123835,136526.23,8131428,127185,2023-11-04T00:00:00
643,Video - TikTok - Nov2023,Video,TikTok,37,2023-11-12,2024-02-08,123835,136526.23,8131428,127185,2023-11-05T00:00:00
644,Video - TikTok - Nov2023,Video,TikTok,20,2023-11-12,2024-02-08,123835,136526.23,8131428,127185,2023-11-10T00:00:00
645,Video - TikTok - Nov2023,Video,TikTok,39,2023-11-12,2024-02-08,123835,136526.23,8131428,127185,2023-11-11T00:00:00
646,Video - TikTok - Nov2023,Video,TikTok,10,2023-11-12,2024-02-08,123835,136526.23,8131428,127185,2023-11-11T00:00:00
647,Display - Instagram - Dec2020,Display,Instagram,45,2020-12-30,2021-02-04,24655,20198.49,3220322,101647,2020-12-17T00:00:00
648,Display - Instagram - Dec2020,Display,Instagram,1,2020-12-30,2021-02-04,24655,20198.49,3220322,101647,2020-12-28T00:00:00
649,Display - Instagram - Dec2020,Display,Instagram,50,2020-12-30,2021-02-04,24655,20198.49,3220322,101647,2020-12-21T00:00:00
650,Display - Instagram - Mar2023,Display,Instagram,12,2023-03-14,2023-05-20,12874,14060.25,2635831,55365,2023-03-03T00:00:00
651,Display - Instagram - Mar2023,Display,Instagram,19,2023-03-14,2023-05-20,12874,14060.25,2635831,55365,2023-03-07T00:00:00
652,Display - Instagram - Mar2023,Display,Instagram,32,2023-03-14,2023-05-20,12874,14060.25,2635831,55365,2023-03-13T00:00:00
653,Display - Twitter - Jul2024,Display,Twitter,63,2024-07-28,2024-10-22,13663,,5305424,217991,2024-07-25T00:00:00
654,Display - Twitter - Jul2024,Display,Twitter,43,2024-07-28,2024-10-22,13663,,5305424,217991,2024-07-26T00:00:00
655,Display - Twitter - Jul2024,Display,Twitter,44,2024-07-28,2024-10-22,13663,,5305424,217991,2024-07-15T00:00:00
656,Video - TikTok - Feb2022,Video,TikTok,9,2022-02-20,2022-05-02,10306,,3442255,74458,2022-02-06T00:00:00
657,Video - TikTok - Feb2022,Video,TikTok,47,2022-02-20,2022-05-02,10306,,3442255,74458,2022-02-18T00:00:00
658,Video - TikTok - Feb2022,Video,TikTok,56,2022-02-20,2022-05-02,10306,,3442255,74458,2022-02-07T00:00:00
659,Video - Facebook - Jan2021,Video,Facebook,55,2021-01-09,2021-04-03,31162,29619.27,4991484,115536,2020-12-26T00:00:00
660,Video - Facebook - Jan2021,Video,Facebook,11,2021-01-09,2021-04-03,31162,29619.27,4991484,115536,2020-12-27T00:00:00
661,Video - Facebook - Jan2021,Video,Facebook,32,2021-01-09,2021-04-03,31162,29619.27,4991484,115536,2021-01-02T00:00:00
662,Video - Facebook - Jan2021,Video,Facebook,33,2021-01-09,2021-04-03,31162,29619.27,4991484,115536,2021-01-05T00:00:00
663,Email - LinkedIn - Aug2022,Email,LinkedIn,23,2022-08-03,2022-08-27,3970,4001.03,1093434,12509,2022-07-28T00:00:00
664,Email - LinkedIn - Aug2022,Email,LinkedIn,26,2022-08-03,2022-08-27,3970,4001.03,1093434,12509,2022-07-23T00:00:00
665,Email - LinkedIn - Aug2022,Email,LinkedIn,30,2022-08-03,2022-08-27,3970,4001.03,1093434,12509,2022-07-24T00:00:00
666,Influencer - Instagram - Dec2022,Influencer,Instagram,24,2022-12-29,2023-03-13,51672,47459.11,11787058,119920,2022-12-15T00:00:00
667,Influencer - Instagram - Dec2022,Influencer,Instagram,31,2022-12-29,2023-03-13,51672,47459.11,11787058,119920,2022-12-20T00:00:00
668,Influencer - Instagram - Dec2022,Influencer,Instagram,9,2022-12-29,2023-03-13,51672,47459.11,11787058,119920,2022-12-26T00:00:00
669,Influencer - Instagram - Dec2022,Influencer,Instagram,39,2022-12-29,2023-03-13,51672,47459.11,11787058,119920,2022-12-16T00:00:00
670,Influencer - Google - Sep2022,Influencer,Google,25,2022-09-11,2022-10-23,70991,70988.19,13882752,234804,2022-09-05T00:00:00
671,Influencer - Google - Sep2022,Influencer,Google,16,2022-09-11,2022-10-23,70991,70988.19,13882752,234804,2022-09-07T00:00:00
672,Influencer - Google - Sep2022,Influencer,Google,29,2022-09-11,2022-10-23,70991,70988.19,13882752,234804,2022-09-04T00:00:00
673,Influencer - Google - Sep2022,Influencer,Google,5,2022-09-11,2022-10-23,70991,70988.19,13882752,234804,2022-09-05T00:00:00
674,Influencer - Google - Sep2022,Influencer,Google,14,2022-09-11,2022-10-23,70991,70988.19,13882752,234804,2022-08-28T00:00:00
675,Email - Google - Mar2024,Email,Google,49,2024-03-29,2024-05-28,4595,3362.32,873839,33885,2024-03-20T00:00:00
676,Email - Google - Jan2022,Email,Google,32,2022-01-19,2022-03-31,3399,3926.11,336514,14583,2022-01-10T00:00:00
677,Email - Google - Jan2022,Email,Google,20,2022-01-19,2022-03-31,3399,3926.11,336514,14583,2022-01-11T00:00:00
678,Influencer - LinkedIn - Jul2021,Influencer,LinkedIn,13,2021-07-02,2021-08-20,11054,10929.08,4817773,280727,2021-06-22T00:00:00
679,Influencer - LinkedIn - Jul2021,Influencer,LinkedIn,54,2021-07-02,2021-08-20,11054,10929.08,4817773,280727,2021-06-21T00:00:00
680,Influencer - LinkedIn - Jul2021,Influencer,LinkedIn,17,2021-07-02,2021-08-20,11054,10929.08,4817773,280727,2021-06-20T00:00:00
681,Influencer - LinkedIn - Jul2021,Influencer,LinkedIn,28,2021-07-02,2021-08-20,11054,10929.08,4817773,280727,2021-06-24T00:00:00
682,Social Media - Facebook - Feb2021,Social Media,Facebook,35,2021-02-27,2021-04-29,30605,23521.0,2498874,190363,2021-02-14T00:00:00
683,Social Media - Facebook - Feb2021,Social Media,Facebook,12,2021-02-27,2021-04-29,30605,23521.0,2498874,190363,2021-02-20T00:00:00
684,Social Media - Facebook - Feb2021,Social Media,Facebook,14,2021-02-27,2021-04-29,30605,23521.0,2498874,190363,2021-02-14T00:00:00
685,Social Media - Facebook - Feb2021,Social Media,Facebook,1,2021-02-27,2021-04-29,30605,23521.0,2498874,190363,2021-02-24T00:00:00
686,Social Media - Facebook - Feb2021,Social Media,Facebook,38,2021-02-27,2021-04-29,30605,23521.0,2498874,190363,2021-02-26T00:00:00
687,Display - YouTube - Aug2024,Display,YouTube,15,2024-08-18,2024-09-24,22405,21531.32,6513388,167066,2024-08-17T00:00:00
688,Display - YouTube - Aug2024,Display,YouTube,11,2024-08-18,2024-09-24,22405,21531.32,6513388,167066,2024-08-09T00:00:00
689,Email - LinkedIn - Aug2022,Email,LinkedIn,38,2022-08-01,2022-08-23,5038,5836.56,450459,25950,2022-07-28T00:00:00
690,Email - LinkedIn - Aug2022,Email,LinkedIn,35,2022-08-01,2022-08-23,5038,5836.56,450459,25950,2022-07-22T00:00:00
691,Search - Instagram - Nov2020,Search,Instagram,33,2020-11-18,2020-12-18,60905,52827.95,3180516,71421,2020-11-06T00:00:00
692,Search - Instagram - Nov2020,Search,Instagram,45,2020-11-18,2020-12-18,60905,52827.95,3180516,71421,2020-11-08T00:00:00
693,Influencer - Twitter - May2020,Influencer,Twitter,14,2020-05-31,2020-08-15,16853,15936.31,7016454,497785,2020-05-20T00:00:00
694,Influencer - Twitter - May2020,Influencer,Twitter,57,2020-05-31,2020-08-15,16853,15936.31,7016454,497785,2020-05-25T00:00:00
695,Social Media - Facebook - Oct2024,Social Media,Facebook,61,2024-10-11,2024-11-26,40104,40431.64,14385350,1107071,2024-10-05T00:00:00
696,Email - Google - Oct2022,Email,Google,49,2022-10-26,2022-12-27,3833,2989.79,895881,70325,2022-10-14T00:00:00
697,Email - Google - Oct2022,Email,Google,6,2022-10-26,2022-12-27,3833,2989.79,895881,70325,2022-10-18T00:00:00
698,Email - Google - Oct2022,Email,Google,33,2022-10-26,2022-12-27,3833,2989.79,895881,70325,2022-10-18T00:00:00
699,Email - Google - Oct2022,Email,Google,30,2022-10-26,2022-12-27,3833,2989.79,895881,70325,2022-10-15T00:00:00
700,Display - Facebook - Jun2021,Display,Facebook,47,2021-06-25,2021-08-06,26807,19921.55,6662084,486202,2021-06-19T00:00:00
701,Display - Facebook - Jun2021,Display,Facebook,49,2021-06-25,2021-08-06,26807,19921.55,6662084,486202,2021-06-18T00:00:00
702,Social Media - Google - Jul2020,Social Media,Google,3,2020-07-30,2020-10-25,15273,17868.06,8656029,179918,2020-07-16T00:00:00
703,Social Media - Google - Jul2020,Social Media,Google,39,2020-07-30,2020-10-25,15273,17868.06,8656029,179918,2020-07-17T00:00:00
704,Social Media - Google - Jul2020,Social Media,Google,26,2020-07-30,2020-10-25,15273,17868.06,8656029,179918,2020-07-24T00:00:00
705,Social Media - Google - Jul2020,Social Media,Google,50,2020-07-30,2020-10-25,15273,17868.06,8656029,179918,2020-07-28T00:00:00
706,Social Media - Google - Jul2020,Social Media,Google,53,2020-07-30,2020-10-25,15273,17868.06,8656029,179918,2020-07-26T00:00:00
707,Search - Instagram - Aug2021,Search,Instagram,7,2021-08-11,2021-11-06,49379,38789.18,17472411,1385314,2021-08-01T00:00:00
708,Search - Instagram - Aug2021,Search,Instagram,36,2021-08-11,2021-11-06,49379,38789.18,17472411,1385314,2021-08-01T00:00:00
709,Video - YouTube - Sep2024,Video,YouTube,17,2024-09-13,2024-10-25,110599,95894.97,23717069,463698,2024-09-03T00:00:00
710,Search - Google - Oct2022,Search,Google,59,2022-10-05,2022-11-09,36131,39712.72,12051225,456941,2022-09-28T00:00:00
711,Search - Google - Oct2022,Search,Google,21,2022-10-05,2022-11-09,36131,39712.72,12051225,456941,2022-10-01T00:00:00
712,Search - Twitter - Oct2021,Search,Twitter,32,2021-10-23,2021-12-07,86523,97938.27,35933736,2356633,2021-10-17T00:00:00
713,Email - Instagram - Dec2024,Email,Instagram,25,2024-12-08,2025-01-26,5007,5339.67,1525266,16581,2024-11-24T00:00:00
714,Email - Instagram - Dec2024,Email,Instagram,62,2024-12-08,2025-01-26,5007,5339.67,1525266,16581,2024-12-06T00:00:00
715,Email - Instagram - Dec2024,Email,Instagram,13,2024-12-08,2025-01-26,5007,5339.67,1525266,16581,2024-12-07T00:00:00
716,Email - Instagram - Dec2024,Email,Instagram,3,2024-12-08,2025-01-26,5007,5339.67,1525266,16581,2024-12-04T00:00:00
717,Search - Google - Oct2020,Search,Google,60,2020-10-04,2020-10-12,21552,20851.75,1785869,64727,2020-09-20T00:00:00
718,Search - Google - Oct2020,Search,Google,19,2020-10-04,2020-10-12,21552,20851.75,1785869,64727,2020-09-22T00:00:00
719,Search - Instagram - Jun2022,Search,Instagram,16,2022-06-02,2022-06-20,48293,45133.05,5034442,128180,2022-05-22T00:00:00
720,Search - Instagram - Jun2022,Search,Instagram,32,2022-06-02,2022-06-20,48293,45133.05,5034442,128180,2022-05-20T00:00:00
721,Search - Instagram - Jun2022,Search,Instagram,18,2022-06-02,2022-06-20,48293,45133.05,5034442,128180,2022-05-27T00:00:00
722,Email - YouTube - Jan2020,Email,YouTube,39,2020-01-25,2020-03-25,8860,10242.95,2380493,30372,2020-01-20T00:00:00
723,Email - YouTube - Jan2020,Email,YouTube,37,2020-01-25,2020-03-25,8860,10242.95,2380493,30372,2020-01-24T00:00:00
724,Influencer - YouTube - Oct2022,Influencer,YouTube,1,2022-10-07,2022-12-03,28738,29899.82,13144992,1033238,2022-10-02T00:00:00
725,Influencer - YouTube - Oct2022,Influencer,YouTube,53,2022-10-07,2022-12-03,28738,29899.82,13144992,1033238,2022-10-02T00:00:00
726,Influencer - YouTube - Oct2022,Influencer,YouTube,9,2022-10-07,2022-12-03,28738,29899.82,13144992,1033238,2022-10-01T00:00:00
727,Influencer - YouTube - Oct2022,Influencer,YouTube,5,2022-10-07,2022-12-03,28738,29899.82,13144992,1033238,2022-09-29T00:00:00
728,Search - TikTok - Oct2022,Search,TikTok,26,2022-10-14,2022-12-25,20799,23943.17,9156431,260922,2022-09-30T00:00:00
729,Search - TikTok - Oct2022,Search,TikTok,53,2022-10-14,2022-12-25,20799,23943.17,9156431,260922,2022-10-10T00:00:00
730,Email - Facebook - Nov2020,Email,Facebook,29,2020-11-19,2020-12-27,4308,4815.52,2337126,52751,2020-11-14T00:00:00
731,Email - Facebook - Nov2020,Email,Facebook,27,2020-11-19,2020-12-27,4308,4815.52,2337126,52751,2020-11-08T00:00:00
732,Email - Facebook - Nov2020,Email,Facebook,31,2020-11-19,2020-12-27,4308,4815.52,2337126,52751,2020-11-16T00:00:00
